Timestamp,D4:22:CD:00:05:5D_EulerX,D4:22:CD:00:05:5D_EulerY,D4:22:CD:00:05:5D_EulerZ,D4:22:CD:00:05:5D_FreeAccX,D4:22:CD:00:05:5D_FreeAccY,D4:22:CD:00:05:5D_FreeAccZ,D4:22:CD:00:05:5E_EulerX,D4:22:CD:00:05:5E_EulerY,D4:22:CD:00:05:5E_EulerZ,D4:22:CD:00:05:5E_FreeAccX,D4:22:CD:00:05:5E_FreeAccY,D4:22:CD:00:05:5E_FreeAccZ,D4:22:CD:00:05:6B_EulerX,D4:22:CD:00:05:6B_EulerY,D4:22:CD:00:05:6B_EulerZ,D4:22:CD:00:05:6B_FreeAccX,D4:22:CD:00:05:6B_FreeAccY,D4:22:CD:00:05:6B_FreeAccZ,D4:22:CD:00:05:6E_EulerX,D4:22:CD:00:05:6E_EulerY,D4:22:CD:00:05:6E_EulerZ,D4:22:CD:00:05:6E_FreeAccX,D4:22:CD:00:05:6E_FreeAccY,D4:22:CD:00:05:6E_FreeAccZ,D4:22:CD:00:49:AA_EulerX,D4:22:CD:00:49:AA_EulerY,D4:22:CD:00:49:AA_EulerZ,D4:22:CD:00:49:AA_FreeAccX,D4:22:CD:00:49:AA_FreeAccY,D4:22:CD:00:49:AA_FreeAccZ
642.5036988258362,171.3025665283203,-64.08538818359375,-36.29817962646485,6.267703056335449,-2.6684694290161133,5.149263381958008,129.44424438476562,-73.4442138671875,-12.709866523742676,4.332643508911133,-0.2520188689231872,2.061756134033203,139.60549926757812,-61.35796737670898,25.77472686767578,11.020620346069336,18.580604553222656,-14.514137268066406,92.4893035888672,-54.964054107666016,-46.9085578918457,-5.6937408447265625,10.272438049316406,-0.9103021621704102,-24.074642181396484,-88.11675262451172,24.07933235168457,0.0997216403484344,-3.13748550415039,2.003082275390625
642.5066797733307,177.17153930664062,-63.01637268066406,-41.87245178222656,11.236379623413086,5.41707706451416,1.3269624710083008,145.42189025878906,-74.81908416748047,-28.173664093017575,3.131797313690185,-2.378439426422119,4.146842956542969,148.9460906982422,-66.8790054321289,15.80307388305664,19.956226348876957,29.75686264038086,2.764317512512207,88.09966278076172,-49.37849044799805,-41.76603317260742,-6.967190742492676,13.901660919189451,10.251373291015623,8.6835355758667,-87.61345672607422,-10.40075397491455,-0.4104761481285095,-4.824478149414063,1.5989971160888672
642.5107429027557,-173.68585205078125,-63.04168319702149,-49.93109130859375,-4.963828086853027,2.2018322944641118,0.8847360610961914,164.64903259277344,-73.51348876953125,-47.917747497558594,-1.869635343551636,-7.235387802124023,8.927309036254883,-175.07159423828125,-72.28742980957031,-17.109596252441406,19.48611068725586,27.24018096923828,12.064777374267578,90.28294372558594,-41.0318489074707,-39.214691162109375,-1.1678078174591064,7.410102844238281,20.937744140625,26.352500915527344,-87.56185150146484,-27.08553123474121,-1.2178890705108645,-2.5542001724243164,1.3604860305786133
642.5771026611328,-89.9926986694336,-62.2143783569336,-129.11717224121094,-11.661239624023438,-5.454641342163086,2.4459047317504883,-86.62126159667969,-74.71585083007812,-156.5945587158203,-2.641425609588623,-0.6559854745864868,1.3023977279663086,-31.737829208374023,48.19007110595703,-95.46598815917967,-7.0134477615356445,-5.696135520935059,-3.114225387573242,82.11986541748047,29.28965377807617,-53.30880355834961,2.850330352783203,0.068743422627449,-1.849827766418457,-150.63340759277344,-76.62875366210938,165.35964965820312,-1.6283464431762695,-3.251680374145508,-0.2252931594848632
642.6067531108856,-90.14783477783205,-67.14224243164062,-128.006103515625,-6.903221130371094,3.0381650924682617,-0.1156320571899414,-90.96512603759766,-74.96044158935547,-152.3227081298828,-3.744535446166992,-2.22336483001709,3.19509506225586,-41.79005432128906,42.82698822021485,-100.61637115478516,-11.166738510131836,-8.146041870117188,-0.477116584777832,85.24571990966797,33.79814910888672,-51.39083480834961,6.915146827697754,-2.9638638496398926,0.4205484390258789,-133.46873474121094,-76.10213470458984,148.1129608154297,-1.2930238246917725,-1.6379692554473877,1.2001953125
642.6368260383606,-95.92733001708984,-68.94419860839844,-123.02655792236328,-6.253611564636231,3.155569553375244,-0.6819820404052734,-96.52469635009766,-77.62821960449219,-146.74708557128906,-6.467216491699219,-5.899442672729492,2.4836950302124023,-59.186519622802734,26.71460723876953,-108.8291473388672,-17.08252716064453,-14.911293029785156,7.687705993652344,89.13687133789062,36.5462760925293,-49.36138153076172,11.265661239624023,-7.910985946655273,2.672962188720703,-117.64453125,-74.99143981933594,131.9647216796875,1.23742938041687,-1.8028106689453125,2.692873954772949
642.6668345928192,-101.36446380615234,-69.2829360961914,-118.94882202148438,-1.6057429313659668,2.982912063598633,0.5937709808349609,-112.81071472167967,-81.68417358398438,-130.66033935546875,-7.315171241760254,-4.615242958068848,9.943498611450195,-66.37942504882812,10.456448554992676,-109.40322875976562,-17.047954559326172,-18.937442779541016,21.089900970458984,93.89507293701172,38.30806350708008,-47.69881057739258,17.94601821899414,-14.216588973999023,3.34645938873291,-113.6642837524414,-72.8725814819336,127.9085464477539,-2.520239353179932,-2.6472692489624023,-0.2272567749023437
642.6968908309937,-104.27043914794922,-68.98675537109375,-115.93901824951172,-2.5779380798339844,1.1375055313110352,0.0287446975708007,-154.4353485107422,-80.63128662109375,-90.3709945678711,-12.011432647705078,10.441532135009766,10.058055877685549,-66.43231201171875,1.969100832939148,-106.34717559814452,-10.102336883544922,-12.819517135620115,20.903099060058597,96.9040069580078,40.080322265625,-47.07852554321289,18.20417022705078,-19.995830535888672,2.299535751342773,-109.50785064697266,-71.25604248046875,123.78275299072266,-4.492676734924316,1.9435076713562007,1.166036605834961
642.7265553474426,-105.86896514892578,-68.7515640258789,-114.0895538330078,-3.3959970474243164,2.166043758392334,0.3912019729614258,176.13232421875,-72.86719512939453,-70.51174926757812,-6.266610145568848,3.364221572875977,3.126964569091797,-59.799686431884766,1.625666618347168,-101.22787475585938,-11.755605697631836,-14.563823699951172,18.542949676513672,96.54703521728516,42.92789840698242,-46.30412673950195,13.22792625427246,-25.316143035888672,-2.178666114807129,-103.89999389648438,-71.4048080444336,118.8066177368164,-5.942339897155762,1.785567283630371,1.8285932540893557
642.7565519809723,-106.76825714111328,-68.84210205078125,-113.82513427734376,-4.320870399475098,1.69590425491333,0.3281393051147461,156.2083740234375,-67.331787109375,-60.7928352355957,1.7811074256896973,1.0374107360839844,-1.5899934768676758,-50.40885543823242,5.975590229034424,-95.50328826904295,-13.419300079345703,-15.204851150512695,9.355575561523438,92.49673461914062,47.02838516235352,-46.561767578125,14.425163269042969,-19.11054992675781,-5.67708683013916,-99.32376098632812,-72.8401107788086,114.99826049804688,-5.244196891784668,0.0510538294911384,0.3601570129394531
642.787535905838,-106.09169006347656,-69.3113784790039,-115.6507568359375,-3.346053123474121,1.6001672744750977,0.4271669387817383,139.3800506591797,-65.0291976928711,-50.1926383972168,3.1727185249328613,0.333407998085022,-6.528225898742676,-43.0504035949707,11.3626127243042,-89.98111724853516,-11.265594482421877,-12.336132049560549,0.5827226638793945,84.18449401855469,51.83046722412109,-49.778846740722656,15.98328971862793,-18.0855712890625,-6.802347183227539,-95.21035766601562,-74.42703247070312,112.0141143798828,-3.5298380851745605,0.5386416912078857,0.1084241867065429
642.8471670150757,-103.10122680664062,-70.0416259765625,-120.2803955078125,-5.547066688537598,0.5362261533737183,-0.5670967102050781,122.17022705078124,-63.99997329711914,-34.68527603149414,5.720620155334473,-0.9005178213119507,-10.088775634765623,-37.95661544799805,16.589874267578125,-86.04808807373047,-9.25918197631836,-10.167312622070312,-5.101107597351074,75.01824951171875,56.64223098754883,-52.86994552612305,12.28594207763672,-14.382713317871094,-10.899173736572266,-89.9605941772461,-76.357666015625,108.3707275390625,-1.893979787826538,1.5194954872131348,-1.115133285522461
642.877272605896,-101.3287124633789,-70.48207092285156,-125.17182159423828,-3.303983211517334,0.2523865699768066,-0.5272054672241211,104.92662048339844,-61.83282852172852,-15.366914749145508,5.97967529296875,0.2965730428695678,-9.304128646850586,-34.9661750793457,21.466175079345703,-84.40006256103516,-5.351245880126953,-6.766672134399414,-11.460384368896484,70.11414337158203,62.02475738525391,-56.4876708984375,7.853189468383789,-8.314826965332031,-11.214591979980469,-85.49891662597656,-78.48991394042969,105.28172302246094,-1.7010931968688965,2.39561128616333,-3.6529459953308105
642.9068560600281,-100.2353515625,-70.55804443359375,-129.30751037597656,-1.1781859397888184,-0.4815223217010498,-1.057722091674805,88.8041763305664,-56.99282836914063,3.531067132949829,7.963705062866211,2.70499849319458,-10.138299942016602,-34.52372360229492,26.07338523864746,-84.34075164794922,-4.259115219116211,-4.334939956665039,-12.952621459960938,66.8929443359375,67.60379791259766,-62.43724060058594,5.560450553894043,-4.403886795043945,-10.820449829101562,-81.9065933227539,-80.52522277832031,102.08250427246094,-1.9935283660888672,3.193235397338867,-3.77401065826416
642.9369103908539,-101.07234954833984,-70.25572204589844,-130.60360717773438,3.089522361755371,-1.2001063823699951,-1.2597293853759766,75.83474731445312,-50.46737289428711,19.01573944091797,9.690105438232422,6.685561180114746,-10.182947158813477,-37.24043273925781,29.61767196655273,-85.21290588378906,-4.87148380279541,-1.4062485694885254,-15.676671981811523,60.98018264770508,72.54800415039062,-71.4202880859375,5.131053924560547,-0.92915678024292,-11.53587532043457,-75.84056854248047,-82.35193634033203,95.1886978149414,-0.6574298143386841,3.5384740829467773,-2.313648223876953
642.9668507575989,-104.32942962646484,-69.35832977294922,-128.04629516601562,3.0694503784179688,-3.264680862426758,-1.909023761749268,65.3840103149414,-44.652587890625,32.03590774536133,10.951820373535156,13.421995162963867,-5.593915939331055,-43.15786743164063,31.31898498535156,-86.1163558959961,-4.394223213195801,-0.5724908113479614,-15.398248672485352,51.1705207824707,75.41475677490234,-82.7671127319336,2.323524475097656,2.277341365814209,-12.629047393798828,-60.838844299316406,-83.55238342285156,78.21014404296875,0.2447431087493896,3.3472914695739746,-2.5276308059692383
642.997008562088,-109.7852554321289,-67.56765747070312,-122.8730697631836,-0.9102712869644164,-2.153202533721924,-1.574140548706055,58.13581085205078,-41.54001998901367,41.50302505493164,4.920309066772461,18.16461563110352,-5.719518661499023,-50.84682846069336,29.915740966796875,-86.41801452636719,-1.8890390396118164,0.9455373287200928,-15.962177276611328,35.74528503417969,76.1839599609375,-99.25360107421876,0.5112718343734741,3.973734855651856,-12.201776504516602,-43.76102066040039,-83.71915435791016,58.6853141784668,1.368560791015625,-0.2546541094779968,-2.937973022460937
